"","site_code","year_min","year_max","X","unique.id","trt_year","trt_year.x","trt.xy","trt.x","trt_year.y","trt.y","year.xy","year.y","block","plot","plot.x","plot.y","site.year.id","site.year.id.x","site.year.id.y","year.x","SRE.L","SRE.G","SIE.L","SIE.G","CDE","SL","SG","SR","CE","x.func","y.func","x.rich","y.rich","c.rich","s.loss","s.gain","s.loss.n","year.y.m"
"197","bnch.us","0",11,4318,"bnch.us_0 bnch.us_1_NPK_0 NPK_1_1 1_5 5","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"1 1","5 5","5","5","bnch.us_0 bnch.us_1","bnch.us_0","bnch.us_1","0",-23.1728155339806,69.081334584127,15.0029126213592,127.292002304762,237.43386927767,-8.16990291262135,196.373336888889,45.9085190501464,379.728784203791,57.9320388349515,483.569342088889,10,7,6,4,1,-4,-3.78587625526401
"198","bnch.us","0",11,4330,"bnch.us_0 bnch.us_1_Control_0 Control_1_1 1_7 7","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"1 1","7 7","7","7","bnch.us_0 bnch.us_1","bnch.us_0","bnch.us_1","0",-51.0888888888889,0,9.0888888888889,0,150.687040555555,-42,0,-51.0888888888889,159.775929444444,114.95,223.637040555556,9,5,5,4,0,-4,-3.78587625526401
"199","bnch.us","0",11,4342,"bnch.us_0 bnch.us_1_NPK_0 NPK_1_2 2_17 17","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"2 2","17 17","17","17","bnch.us_0 bnch.us_1","bnch.us_0","bnch.us_1","0",-55.8863636363636,72.3774158523345,45.3582386363636,-65.8471226927254,98.1800793973945,-10.528125,6.53029315960912,16.4910522159709,77.6911953410327,122.95,217.132247557004,11,9,6,5,3,-5,-3.78587625526401
"200","bnch.us","0",11,4354,"bnch.us_0 bnch.us_1_Control_0 Control_1_2 2_20 20","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"2 2","20 20","20","20","bnch.us_0 bnch.us_1","bnch.us_0","bnch.us_1","0",-14.3940789473684,58.3159574468086,6.02828947368422,94.348581560284,31.3887644643523,-8.36578947368421,152.664539007093,43.9218784994402,131.765635498321,57.5763157894737,233.263829787234,8,8,6,2,2,-2,-3.78587625526401
"201","bnch.us","0",11,4366,"bnch.us_0 bnch.us_1_NPK_0 NPK_1_3 3_24 24","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"3 3","24 24","24","24","bnch.us_0 bnch.us_1","bnch.us_0","bnch.us_1","0",-22.287873757503,47.0689662068965,20.9429158583433,-35.3017246551724,163.04536349319,-1.34495789915966,11.7672415517241,24.7810924493935,148.686554696361,156.015116302521,329.482763448275,7,7,6,1,1,-1,-3.78587625526401
"202","bnch.us","0",11,4378,"bnch.us_0 bnch.us_1_Control_0 Control_1_3 3_25 25","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"3 3","25 25","25","25","bnch.us_0 bnch.us_1","bnch.us_0","bnch.us_1","0",-25.6538461538462,150.315227179697,14.5371794871795,3.26127711829728,148.416718095658,-11.1166666666667,153.576504297994,124.661381025851,166.215174701135,59.8589743589744,350.73553008596,7,7,4,3,3,-3,-3.78587625526401
"203","bnch.us","0",11,4450,"bnch.us_0 bnch.us_10_NPK_0 NPK_10_1 1_5 5","NPK_0 NPK_10","NPK_0","NPK_NPK","NPK","NPK_10","NPK","0_10",10,"1 1","5 5","5","5","bnch.us_0 bnch.us_10","bnch.us_0","bnch.us_10","0",-40.552427184466,98.5054945054945,-8.46699029126214,17.8021978021978,47.1643017176998,-49.0194174757282,116.307692307692,57.9530673210285,56.4995092286355,57.9320388349515,172.384615384615,10,7,3,7,4,-7,5.21412374473599
"204","bnch.us","0",11,4462,"bnch.us_0 bnch.us_10_Control_0 Control_10_1 1_7 7","Control_0 Control_10","Control_0","Control_Control","Control","Control_10","Control","0_10",10,"1 1","7 7","7","7","bnch.us_0 bnch.us_10","bnch.us_0","bnch.us_10","0",-89.4055555555556,61.3355769230769,-0.596594982078871,0,36.3877274607113,-90.0021505376345,61.3355769230769,-28.0699786324787,35.7911324786324,114.95,122.671153846154,9,4,2,7,2,-7,5.21412374473599
"205","bnch.us","0",11,4474,"bnch.us_0 bnch.us_10_NPK_0 NPK_10_2 2_17 17","NPK_0 NPK_10","NPK_0","NPK_NPK","NPK","NPK_10","NPK","0_10",10,"2 2","17 17","17","17","bnch.us_0 bnch.us_10","bnch.us_0","bnch.us_10","0",-78.2409090909091,155.565721649485,-19.1528409090909,2.55025773195863,283.024935567011,-97.39375,158.115979381444,77.3248125585758,266.422352389879,122.95,466.697164948455,11,6,4,7,2,-7,5.21412374473599
"206","bnch.us","0",11,4486,"bnch.us_0 bnch.us_10_Control_0 Control_10_2 2_20 20","Control_0 Control_10","Control_0","Control_Control","Control","Control_10","Control","0_10",10,"2 2","20 20","20","20","bnch.us_0 bnch.us_10","bnch.us_0","bnch.us_10","0",-50.3792763157895,96.2079096045195,2.64506578947368,40.6395480225987,-2.37769848349687,-47.7342105263158,136.847457627118,45.82863328873,40.9069153285755,57.5763157894737,144.311864406779,8,3,1,7,2,-7,5.21412374473599
"207","bnch.us","0",11,4498,"bnch.us_0 bnch.us_10_NPK_0 NPK_10_3 3_24 24","NPK_0 NPK_10","NPK_0","NPK_NPK","NPK","NPK_10","NPK","0_10",10,"3 3","24 24","24","24","bnch.us_0 bnch.us_10","bnch.us_0","bnch.us_10","0",-89.1514950300119,200.16,-41.3094211884754,-50.5794444444442,325.265244360411,-130.460916218487,149.580555555556,111.008504969988,233.376378727491,156.015116302521,500.4,7,5,3,4,2,-4,5.21412374473599
"208","bnch.us","0",11,4510,"bnch.us_0 bnch.us_10_Control_0 Control_10_3 3_25 25","Control_0 Control_10","Control_0","Control_Control","Control","Control_10","Control","0_10",10,"3 3","25 25","25","25","bnch.us_0 bnch.us_10","bnch.us_0","bnch.us_10","0",-42.7564102564103,231.39,-2.56538461538462,25.2719047619047,114.450915750916,-45.3217948717949,256.661904761905,188.63358974359,137.157435897436,59.8589743589744,385.65,7,5,2,5,3,-5,5.21412374473599
"209","bnch.us","0",11,4582,"bnch.us_0 bnch.us_11_NPK_0 NPK_11_1 1_5 5","NPK_0 NPK_11","NPK_0","NPK_NPK","NPK","NPK_11","NPK","0_11",11,"1 1","5 5","5","5","bnch.us_0 bnch.us_11","bnch.us_0","bnch.us_11","0",-40.552427184466,49.4270467836257,-4.75339805825243,10.2834795321637,26.5173536592289,-45.3058252427185,59.7105263157894,8.87461959915964,32.0474351331402,57.9320388349515,98.8540935672513,10,6,3,7,3,-7,6.21412374473599
"210","bnch.us","0",11,4594,"bnch.us_0 bnch.us_11_Control_0 Control_11_1 1_7 7","Control_0 Control_11","Control_0","Control_Control","Control","Control_11","Control","0_11",11,"1 1","7 7","7","7","bnch.us_0 bnch.us_11","bnch.us_0","bnch.us_11","0",-25.5444444444445,27.6597087378641,-8.3394265232975,-11.1111650485437,-5.41564359536497,-33.883870967742,16.5485436893204,2.11526429341961,-24.8662351672061,114.95,92.1990291262136,9,10,7,2,3,-2,6.21412374473599
"211","bnch.us","0",11,4606,"bnch.us_0 bnch.us_11_NPK_0 NPK_11_2 2_17 17","NPK_0 NPK_11","NPK_0","NPK_NPK","NPK","NPK_11","NPK","0_11",11,"2 2","17 17","17","17","bnch.us_0 bnch.us_11","bnch.us_0","bnch.us_11","0",-78.2409090909091,161.057142857143,-18.7769659090909,-95.5828674948241,284.393599637681,-97.017875,65.4742753623189,82.8162337662339,170.033766233766,122.95,375.8,11,7,4,7,3,-7,6.21412374473599
"212","bnch.us","0",11,4618,"bnch.us_0 bnch.us_11_Control_0 Control_11_2 2_20 20","Control_0 Control_11","Control_0","Control_Control","Control","Control_11","Control","0_11",11,"2 2","20 20","20","20","bnch.us_0 bnch.us_11","bnch.us_0","bnch.us_11","0",-43.1822368421053,274.821428571429,-3.07565789473686,44.2452380952382,54.3649122807017,-46.2578947368421,319.066666666667,231.639191729323,95.5344924812031,57.5763157894737,384.75,8,7,2,6,5,-6,6.21412374473599
"213","bnch.us","0",11,4630,"bnch.us_0 bnch.us_11_NPK_0 NPK_11_3 3_24 24","NPK_0 NPK_11","NPK_0","NPK_NPK","NPK","NPK_11","NPK","0_11",11,"3 3","24 24","24","24","bnch.us_0 bnch.us_11","bnch.us_0","bnch.us_11","0",-44.575747515006,96.5,-64.3658423169267,35.715625,158.460848529412,-108.941589831933,132.215625,51.924252484994,129.810631212485,156.015116302521,337.75,7,7,5,2,2,-2,6.21412374473599
"214","bnch.us","0",11,4642,"bnch.us_0 bnch.us_11_Control_0 Control_11_3 3_25 25","Control_0 Control_11","Control_0","Control_Control","Control","Control_11","Control","0_11",11,"3 3","25 25","25","25","bnch.us_0 bnch.us_11","bnch.us_0","bnch.us_11","0",-42.7564102564103,304.466666666667,-2.56538461538462,87.1349290780141,50.5612247681397,-45.3217948717949,391.601595744681,261.710256410256,135.130769230769,59.8589743589744,456.7,7,6,2,5,4,-5,6.21412374473599
"215","bnch.us","0",11,4714,"bnch.us_0 bnch.us_2_NPK_0 NPK_2_1 1_5 5","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"1 1","5 5","5","5","bnch.us_0 bnch.us_2","bnch.us_0","bnch.us_2","0",-34.7592233009709,53.2028712871287,-12.0320388349515,90.7065346534653,110.96417379602,-46.7912621359223,143.909405940594,18.4436479861578,189.638669614534,57.9320388349515,266.014356435644,10,5,4,6,1,-6,-2.78587625526401
"216","bnch.us","0",11,4725,"bnch.us_0 bnch.us_2_Control_0 Control_2_1 1_7 7","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"1 1","7 7","7","7","bnch.us_0 bnch.us_2","bnch.us_0","bnch.us_2","0",-51.0888888888889,0,9.0888888888889,0,82.3624971590909,-42,0,-51.0888888888889,91.4513860479798,114.95,155.312497159091,9,5,5,4,0,-4,-2.78587625526401
"217","bnch.us","0",11,4736,"bnch.us_0 bnch.us_2_NPK_0 NPK_2_2 2_17 17","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"2 2","17 17","17","17","bnch.us_0 bnch.us_2","bnch.us_0","bnch.us_2","0",-78.2409090909091,128.251851851852,64.3284090909091,-113.222337962963,260.688541666666,-13.9125,15.0295138888889,50.0109427609425,211.794612794612,122.95,384.755555555555,11,6,4,7,2,-7,-2.78587625526401
"218","bnch.us","0",11,4757,"bnch.us_0 bnch.us_2_NPK_0 NPK_2_3 3_24 24","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"3 3","24 24","24","24","bnch.us_0 bnch.us_2","bnch.us_0","bnch.us_2","0",-22.287873757503,230.566676666667,20.9429158583433,-171.46924,477.932434929972,-1.34495789915966,59.0974366666666,208.278802909164,327.406110788315,156.015116302521,691.70003,7,9,6,1,3,-1,-2.78587625526401
"219","bnch.us","0",11,4768,"bnch.us_0 bnch.us_2_Control_0 Control_2_3 3_25 25","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"3 3","25 25","25","25","bnch.us_0 bnch.us_2","bnch.us_0","bnch.us_2","0",-25.6538461538462,150.473505349276,14.5371794871795,-28.0699811202015,179.959013893596,-11.1166666666667,122.403524229075,124.81965919543,166.426212260574,59.8589743589744,351.104845814978,7,7,4,3,3,-3,-2.78587625526401
"220","bnch.us","0",11,4824,"bnch.us_0 bnch.us_3_NPK_0 NPK_3_1 1_5 5","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"1 1","5 5","5","5","bnch.us_0 bnch.us_3","bnch.us_0","bnch.us_3","0",-40.552427184466,55.7046130952381,27.926213592233,29.9947916666667,91.813222376329,-12.626213592233,85.6994047619048,15.152185910772,149.734227635229,57.9320388349515,222.818452380952,10,4,3,7,1,-7,-1.78587625526401
"221","bnch.us","0",11,4836,"bnch.us_0 bnch.us_3_Control_0 Control_3_1 1_7 7","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"1 1","7 7","7","7","bnch.us_0 bnch.us_3","bnch.us_0","bnch.us_3","0",-76.6333333333334,35.5355072463768,18.397311827957,-25.5536231884058,22.1429055633472,-58.2360215053764,9.98188405797101,-41.0978260869566,14.9865942028984,114.95,88.8387681159419,9,5,3,6,2,-6,-1.78587625526401
"222","bnch.us","0",11,4848,"bnch.us_0 bnch.us_3_NPK_0 NPK_3_2 2_17 17","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"2 2","17 17","17","17","bnch.us_0 bnch.us_3","bnch.us_0","bnch.us_3","0",-89.4181818181818,45.6771428571428,73.2494318181818,-37.0735714285714,-1.19196428571437,-16.16875,8.60357142857143,-43.741038961039,34.9838961038961,122.95,114.192857142857,11,5,3,8,2,-8,-1.78587625526401
"223","bnch.us","0",11,4860,"bnch.us_0 bnch.us_3_Control_0 Control_3_2 2_20 20","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"2 2","20 20","20","20","bnch.us_0 bnch.us_3","bnch.us_0","bnch.us_3","0",-43.1822368421053,131.831307603834,19.0690789473684,-3.66198076677304,58.0863612745921,-24.1131578947368,128.169326837061,88.6490707617287,73.4934594551875,57.5763157894737,219.71884600639,8,5,2,6,3,-6,-1.78587625526401
"224","bnch.us","0",11,4872,"bnch.us_0 bnch.us_3_NPK_0 NPK_3_3 3_24 24","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"3 3","24 24","24","24","bnch.us_0 bnch.us_3","bnch.us_0","bnch.us_3","0",-44.575747515006,48.8833349999999,23.0564211284513,-9.73333499999993,119.654220084033,-21.5193263865547,39.15,4.30758748499396,132.977306212485,156.015116302521,293.30001,7,6,5,2,1,-2,-1.78587625526401
"225","bnch.us","0",11,4884,"bnch.us_0 bnch.us_3_Control_0 Control_3_3 3_25 25","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"3 3","25 25","25","25","bnch.us_0 bnch.us_3","bnch.us_0","bnch.us_3","0",-25.6538461538462,59.9412516458333,14.5371794871795,-1.89687505208333,73.0370706514423,-11.1166666666667,58.04437659375,34.2874054919872,85.6773750865384,59.8589743589744,179.8237549375,7,6,4,3,2,-3,-1.78587625526401
"226","bnch.us","0",11,4956,"bnch.us_0 bnch.us_4_NPK_0 NPK_4_1 1_5 5","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"1 1","5 5","5","5","bnch.us_0 bnch.us_4","bnch.us_0","bnch.us_4","0",-23.1728155339806,51.1590909090909,16.4883495145631,-26.8840499925606,37.0273862679356,-6.68446601941747,24.2750409165303,27.9862753751103,26.6316857899382,57.9320388349515,112.55,10,11,6,4,5,-4,-0.78587625526401
"227","bnch.us","0",11,4968,"bnch.us_0 bnch.us_4_Control_0 Control_4_1 1_7 7","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"1 1","7 7","7","7","bnch.us_0 bnch.us_4","bnch.us_0","bnch.us_4","0",-25.5444444444445,28.935,-8.3394265232975,-7.12209677419354,-6.42903225806465,-33.883870967742,21.8129032258064,3.39055555555551,-21.8905555555557,114.95,96.4499999999999,9,10,7,2,3,-2,-0.78587625526401
"228","bnch.us","0",11,4980,"bnch.us_0 bnch.us_4_NPK_0 NPK_4_2 2_17 17","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"2 2","17 17","17","17","bnch.us_0 bnch.us_4","bnch.us_0","bnch.us_4","0",-55.8863636363636,43.56250125,49.4938636363636,-37.3721285407595,51.5021322907596,-6.3925,6.19037270924046,-12.3238623863636,63.6238673863636,122.95,174.250005,11,8,6,5,2,-5,-0.78587625526401
"229","bnch.us","0",11,4992,"bnch.us_0 bnch.us_4_Control_0 Control_4_2 2_20 20","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"2 2","20 20","20","20","bnch.us_0 bnch.us_4","bnch.us_0","bnch.us_4","0",-21.5911184210526,41.1111111111111,15.6858552631579,-27.6864274157184,27.4042636730283,-5.90526315789474,13.4246836953927,19.5199926900584,15.4036915204678,57.5763157894737,92.4999999999999,8,9,5,3,4,-3,-0.78587625526401
"230","bnch.us","0",11,5004,"bnch.us_0 bnch.us_4_NPK_0 NPK_4_3 3_24 24","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"3 3","24 24","24","24","bnch.us_0 bnch.us_4","bnch.us_0","bnch.us_4","0",-44.575747515006,61.9833308333333,23.0564211284513,61.5666641666667,113.854200084034,-21.5193263865547,123.549995,17.4075833183274,198.477285379152,156.015116302521,371.899985,7,6,5,2,1,-2,-0.78587625526401
"231","bnch.us","0",11,5016,"bnch.us_0 bnch.us_4_Control_0 Control_4_3 3_25 25","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"3 3","25 25","25","25","bnch.us_0 bnch.us_4","bnch.us_0","bnch.us_4","0",-25.6538461538462,57.6848214285714,14.5371794871795,-17.55625,45.7270375457875,-11.1166666666667,40.1285714285714,32.0309752747253,42.707967032967,59.8589743589744,134.597916666667,7,7,4,3,3,-3,-0.78587625526401
"232","bnch.us","0",11,5088,"bnch.us_0 bnch.us_5_NPK_0 NPK_5_1 1_5 5","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"1 1","5 5","5","5","bnch.us_0 bnch.us_5","bnch.us_0","bnch.us_5","0",-34.7592233009709,20.4554012345679,-9.80388349514564,-10.8438271604938,38.3856975907947,-44.5631067961165,9.61157407407407,-14.303822066403,17.7379869351552,57.9320388349515,61.3662037037037,10,6,4,6,2,-6,0.21412374473599
"233","bnch.us","0",11,5100,"bnch.us_0 bnch.us_5_Control_0 Control_5_1 1_7 7","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"1 1","7 7","7","7","bnch.us_0 bnch.us_5","bnch.us_0","bnch.us_5","0",-25.5444444444445,36.435,15.9600358422939,1.02723255813955,-21.3778239559892,-9.58440860215054,37.4622325581395,10.8905555555555,-4.39055555555567,114.95,121.45,9,10,7,2,3,-2,0.21412374473599
"234","bnch.us","0",11,5112,"bnch.us_0 bnch.us_5_NPK_0 NPK_5_2 2_17 17","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"2 2","17 17","17","17","bnch.us_0 bnch.us_5","bnch.us_0","bnch.us_5","0",-55.8863636363636,40.4821428571429,49.4938636363636,-21.7229591836735,148.058316326531,-6.3925,18.7591836734694,-15.4042207792208,175.829220779221,122.95,283.375,11,7,6,5,1,-5,0.21412374473599
"235","bnch.us","0",11,5124,"bnch.us_0 bnch.us_5_Control_0 Control_5_2 2_20 20","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"2 2","20 20","20","20","bnch.us_0 bnch.us_5","bnch.us_0","bnch.us_5","0",-35.9851973684211,18.7746478873239,19.2536184210527,-8.4788732394366,-13.5912157153448,-16.7315789473684,10.2957746478873,-17.2105494810971,-2.81647053372871,57.5763157894737,37.5492957746479,8,6,3,5,3,-5,0.21412374473599
"236","bnch.us","0",11,5136,"bnch.us_0 bnch.us_5_NPK_0 NPK_5_3 3_24 24","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"3 3","24 24","24","24","bnch.us_0 bnch.us_5","bnch.us_0","bnch.us_5","0",-22.287873757503,63.9857142857143,20.9429158583433,20.5142857142857,208.729841596639,-1.34495789915966,84.5,41.6978405282113,250.187043169268,156.015116302521,447.9,7,7,6,1,1,-1,0.21412374473599
"237","bnch.us","0",11,5148,"bnch.us_0 bnch.us_5_Control_0 Control_5_3 3_25 25","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"3 3","25 25","25","25","bnch.us_0 bnch.us_5","bnch.us_0","bnch.us_5","0",-34.2051282051282,63.04,21.3782051282051,-6.065,53.5929487179487,-12.8269230769231,56.975,28.8348717948718,68.9061538461538,59.8589743589744,157.6,7,5,3,4,2,-4,0.21412374473599
"238","bnch.us","0",11,5220,"bnch.us_0 bnch.us_6_NPK_0 NPK_6_1 1_5 5","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"1 1","5 5","5","5","bnch.us_0 bnch.us_6","bnch.us_0","bnch.us_6","0",-34.7592233009709,36.6202040816326,26.5893203883495,-23.6148979591837,10.4729661184862,-8.16990291262135,13.005306122449,1.86098078066176,13.4473885476521,57.9320388349515,73.2404081632653,10,8,4,6,4,-6,1.21412374473599
"239","bnch.us","0",11,5232,"bnch.us_0 bnch.us_6_Control_0 Control_6_1 1_7 7","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"1 1","7 7","7","7","bnch.us_0 bnch.us_6","bnch.us_0","bnch.us_6","0",-12.7722222222222,31.7142394822006,5.47222222222223,-21.7574433656958,-22.4640776699031,-7.3,9.95679611650485,18.9420172599784,-38.7492988133766,114.95,95.1427184466019,9,12,8,1,4,-1,1.21412374473599
"240","bnch.us","0",11,5244,"bnch.us_0 bnch.us_6_NPK_0 NPK_6_2 2_17 17","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"2 2","17 17","17","17","bnch.us_0 bnch.us_6","bnch.us_0","bnch.us_6","0",-55.8863636363636,61.6146844660194,45.7478636363636,-47.1171116504854,119.149665048544,-10.1385,14.497572815534,5.72832082965578,117.780417034422,122.95,246.458737864078,11,8,6,5,2,-5,1.21412374473599
"241","bnch.us","0",11,5256,"bnch.us_0 bnch.us_6_Control_0 Control_6_2 2_20 20","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"2 2","20 20","20","20","bnch.us_0 bnch.us_6","bnch.us_0","bnch.us_6","0",-35.9851973684211,6.22608267716535,27.6194078947369,-3.36820866141733,-27.1640696228761,-8.36578947368421,2.85787401574803,-29.7591146912557,-2.91287038955658,57.5763157894737,24.9043307086614,8,4,3,5,1,-5,1.21412374473599
"242","bnch.us","0",11,5268,"bnch.us_0 bnch.us_6_NPK_0 NPK_6_3 3_24 24","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"3 3","24 24","24","24","bnch.us_0 bnch.us_6","bnch.us_0","bnch.us_6","0",-89.1514950300119,128.439084507042,52.837631752701,-99.2897887323946,108.027620214227,-36.3138632773109,29.1492957746479,39.2875894770306,61.5754632345335,156.015116302521,256.878169014085,7,6,3,4,3,-4,1.21412374473599
"243","bnch.us","0",11,5280,"bnch.us_0 bnch.us_6_Control_0 Control_6_3 3_25 25","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"3 3","25 25","25","25","bnch.us_0 bnch.us_6","bnch.us_0","bnch.us_6","0",-25.6538461538462,50.033547008547,11.9717948717949,-42.2361111111111,96.1262820512821,-13.6820512820513,7.7974358974359,24.3797008547009,65.8619658119659,59.8589743589744,150.100641025641,7,6,4,3,2,-3,1.21412374473599
"244","bnch.us","0",11,5352,"bnch.us_0 bnch.us_7_NPK_0 NPK_7_1 1_5 5","NPK_0 NPK_7","NPK_0","NPK_NPK","NPK","NPK_7","NPK","0_7",7,"1 1","5 5","5","5","bnch.us_0 bnch.us_7","bnch.us_0","bnch.us_7","0",-28.9660194174757,82.3125,21.5388349514563,8.87396616541352,77.8086794656544,-7.42718446601941,91.1864661654135,53.3464805825243,108.221480582524,57.9320388349515,219.5,10,8,5,5,3,-5,2.21412374473599
"245","bnch.us","0",11,5364,"bnch.us_0 bnch.us_7_Control_0 Control_7_1 1_7 7","Control_0 Control_7","Control_0","Control_Control","Control","Control_7","Control","0_7",7,"1 1","7 7","7","7","bnch.us_0 bnch.us_7","bnch.us_0","bnch.us_7","0",-25.5444444444445,46.5458646616541,21.5600358422939,-12.5315789473685,64.4765138653083,-3.98440860215054,34.0142857142857,21.0014202172097,73.5049707602338,114.95,209.456390977444,9,9,7,2,2,-2,2.21412374473599
"246","bnch.us","0",11,5376,"bnch.us_0 bnch.us_7_NPK_0 NPK_7_2 2_17 17","NPK_0 NPK_7","NPK_0","NPK_NPK","NPK","NPK_7","NPK","0_7",7,"2 2","17 17","17","17","bnch.us_0 bnch.us_7","bnch.us_0","bnch.us_7","0",-67.0636363636364,151.342857142857,56.9111363636364,-145.647671957672,411.207314814815,-10.1525,5.69518518518515,84.2792207792208,322.470779220779,122.95,529.7,11,7,5,6,2,-6,2.21412374473599
"247","bnch.us","0",11,5388,"bnch.us_0 bnch.us_7_Control_0 Control_7_2 2_20 20","Control_0 Control_7","Control_0","Control_Control","Control","Control_7","Control","0_7",7,"2 2","20 20","20","20","bnch.us_0 bnch.us_7","bnch.us_0","bnch.us_7","0",-21.5911184210526,6.23810975609756,15.6858552631579,-3.70914634146341,-16.7713575096278,-5.90526315789474,2.52896341463415,-15.3530086649551,-4.79464858793329,57.5763157894737,37.4286585365853,8,6,5,3,1,-3,2.21412374473599
